ID,AUI,CUI,CODE,TTY,TERM
60405,A25722854,C0019069,10060612,LLT,"hemophilia a"
60467,A9460799,C1691221,10065187,PT,"lower respiratory tract infection fungal"
60616,A9459776,C1760428,10065604,PT,"suicidal behaviour"
60634,A0000795,C0038992,10042666,PT,"sweating fever"
60652,A35443073,C0152158,10088879,PT,"lactation insufficiency"
60771,A0038600,C0008370,10008635,PT,"cholestasis"
60895,A0063642,C0017675,10018386,PT,"glossitis"
60953,A0567559,C0154723,10027607,PT,"migraine with aura"
60967,A0063652,C0017672,10018388,PT,"glossodynia"
60984,A25732502,C3160947,10071216,LLT,"central nervous system toxicity"
61005,A0567539,C0393761,10027590,PT,"middle insomnia"
61041,A0009089,C0038160,10058080,PT,"staphylococcal infection"
61042,A2019190,C0948343,10052235,PT,"transfusion-related acute lung injury"
61068,A9459853,C0010054,10003211,PT,"arteriosclerosis coronary artery"
61107,A35443020,C5780529,10088921,LLT,"emptiness"
61128,A0000699,C0028242,10029444,PT,"nocardiosis"
61146,A0009006,C0684256,10053840,PT,"bacterial sepsis"
61211,A9459829,C0851536,10001315,PT,"administration site reaction"
61219,A9460801,C0852110,10065188,PT,"lower respiratory tract infection viral"
61231,A0244908,C0086769,10033664,PT,"panic attack"
61236,A26716347,C0015469,10016062,PT,"facial paralysis"
61353,A25717002,C0002395,10001896,LLT,"alzheimer's disease"
61401,A1891043,C0877365,10048634,PT,"infusion site erythema"
61452,A25707658,C0042255,10071217,LLT,"vaginal injury"
61485,A0469164,C0042029,10046577,HT,"urinary tract infections"
61551,A1278707,C0270996,10015967,PT,"eye swelling"
61562,A1254760,C0262397,10006313,PT,"breast tenderness"
61572,A0097177,C0030312,10033661,PT,"pancytopenia"
61577,A1592859,C0855704,10047585,PT,"vital dye staining cornea present"
61579,A9459902,C0853959,10012575,PT,"device breakage"
61632,A0459785,C2830004,10041349,PT,"somnolence"
61662,A9459960,C0238106,10009657,PT,"clostridium difficile colitis"
61668,A0469132,C0042024,10046543,PT,"urinary incontinence"
61714,A0748655,C0151744,10028600,PT,"myocardial ischaemia"
61736,A0421188,C0019348,10019948,PT,"herpes simplex"
61761,A26716051,C0558066,10077275,PT,"intrusive thoughts"
61772,A26716058,C4087282,10077855,PT,"tongue discomfort"
61797,A0107033,C0033774,10037087,PT,"pruritus"
61811,A0107020,C0033771,10037083,PT,"prurigo"
61867,A1891156,C0877192,10049287,PT,"lipodystrophy acquired"
61888,A25717136,C0233485,10003061,LLT,"apprehension"
61893,A25683242,C0151736,10000380,LLT,"accidental injury"
61937,A0097236,C0030332,10033683,PT,"panophthalmitis"
61999,A0000487,C0033038,10036596,PT,"premature ejaculation"
62000,A1577170,C5574647,10001382,PT,"adrenal suppression"
62039,A0871991,C0149836,10003693,PT,"atrophic vulvovaginitis"
62047,A23771458,C0028960,10030300,PT,"oligospermia"
62051,A1009114,C0231919,10028740,PT,"nasal dryness"
62068,A0700634,C4316812,10016075,PT,"factor i deficiency"
62125,A0421000,C0085605,10019663,PT,"hepatic failure"
62155,A25742080,C0019080,10005103,LLT,"bleeding"
62164,A25742087,C0005758,10005216,LLT,"blisters"
62174,A25742091,C1291077,10005265,LLT,"bloating"
62176,A1009194,C0264267,10028780,PT,"nasal ulcer"
62204,A0460683,C0038220,10041962,PT,"status epilepticus"
62223,A25717085,C0003123,10002646,LLT,"anorexia"
62364,A26716181,C1135191,10074631,LLT,"systolic heart failure"
62412,A25717051,C0002871,10002272,LLT,"anemia"
62414,A25683209,C0235295,10000062,LLT,"abdominal distress"
62488,A0020859,C2364111,10001480,PT,"ageusia"
62494,A0402268,C0600104,10010219,PT,"compulsions"
62535,A1606112,C0085606,10027566,PT,"micturition urgency"
62547,A25706574,C3248383,10062848,LLT,"logorrhea"
62555,A0020898,C0001807,10001488,PT,"aggression"
62562,A13074314,C0037672,10041347,PT,"somnambulism"
62572,A13074323,C0011854,10067584,PT,"type 1 diabetes mellitus"
62590,A0764437,C0029927,10033132,PT,"ovarian cyst"
62622,A13074335,C0013146,10013654,PT,"drug abuse"
62629,A2019489,C0022281,10052140,PT,"eye pruritus"
62644,A0054297,C0014175,10014778,PT,"endometriosis"
62652,A0113112,C0035854,10039218,PT,"rosacea"
62663,A0078298,C0023066,10023891,PT,"laryngospasm"
62664,A21209097,C3541994,10073508,PT,"drug reaction with eosinophilia and systemic symptoms"
62672,A0005184,C0684332,10025382,PT,"macrocytosis"
62693,A0441802,C0497406,10033307,PT,"overweight"
62719,A21209071,C0851647,10072889,PT,"muscle tone disorder"
62742,A0093893,C0028754,10029883,PT,"obesity"
62746,A1596256,C0037822,10041466,PT,"speech disorder"
62782,A0583169,C0278134,10040030,PT,"sensory loss"
62787,A1596211,C0042075,10038359,OS,"renal and urinary disorders"
62832,A2308659,C1112442,10057671,PT,"female sexual dysfunction"
62842,A0020926,C0001816,10048663,PT,"agnosia"
62848,A25696622,C0022658,10051051,LLT,"renal disease"
62861,A25696623,C0024115,10051054,LLT,"lung disease"
62863,A10926701,C1257843,10037128,PT,"pseudomembranous colitis"
62874,A0020946,C0001818,10001502,PT,"agoraphobia"
62884,A25731679,C0574770,10064731,LLT,"body hair loss"
62904,A0020966,C0001824,10001507,PT,"agranulocytosis"
62927,A25716047,C0032797,10071867,LLT,"postpartum bleeding"
62960,A10926683,C0700200,10036653,PT,"presyncope"
62983,A0862796,C0013370,10001986,PT,"amoebic dysentery"
63017,A0583213,C0036983,10040070,PT,"septic shock"
63019,A0005082,C2004491,10039580,PT,"scar"
63028,A0005059,C0085659,10015216,PT,"erythema marginatum"
63074,A0970543,C0521507,10022105,PT,"injection site ulcer"
63075,A0970546,C0392196,10022107,PT,"injection site urticaria"
63103,A0656648,C0005586,10057667,PT,"bipolar disorder"
63112,A1586748,C0085932,10012441,PT,"dermatitis bullous"
63113,A1586745,C0851664,10006555,HT,"bullous conditions"
63117,A0970506,C0221714,10022076,PT,"injection site infection"
63118,A0970509,C0151734,10022078,PT,"injection site inflammation"
63121,A0970503,C0521509,10022075,PT,"injection site induration"
63125,A25741106,C0085393,10074286,LLT,"immunocompromised"
63139,A25716141,C3495884,10072603,LLT,"aria"
63142,A0970528,C0151828,10022086,PT,"injection site pain"
63148,A0970525,C0151605,10022085,PT,"injection site oedema"
63156,A0970512,C0521498,10022079,PT,"injection site irritation"
63167,A25706788,C1302773,10064454,LLT,"lsil"
63180,A0426468,C0162298,10023230,PT,"joint stiffness"
63230,A2019277,C0948226,10051958,PT,"ureteral spasm"
63270,A1596087,C0027868,10029317,HG,"neuromuscular disorders"
63319,A0970495,C0151698,10022067,PT,"injection site haemorrhage"
63358,A0970463,C0151464,10022044,PT,"injection site abscess"
63394,A25696820,C0271650,10052426,LLT,"glucose intolerance"
63413,A0970474,C0521508,10022052,PT,"injection site bruising"
63505,A25716264,C3544094,10073529,LLT,"arterial thromboembolism"
63553,A2308386,C0009241,10057668,PT,"cognitive disorder"
63709,A21210189,C3495559,10059176,PT,"juvenile idiopathic arthritis"
63748,A17458011,C0341505,10070419,PT,"chemical peritonitis"
63804,A2396894,C1142068,10058646,PT,"arcus lipoides"
63861,A10926357,C0240211,10024570,PT,"lip swelling"
63864,A0436073,C0026603,10027990,PT,"motion sickness"
63878,A10926366,C0162557,10000804,PT,"acute hepatic failure"
63895,A10926337,C0282193,10065973,PT,"iron overload"
63912,A2852782,C0852949,10060963,PT,"arterial disorder"
63915,A10926347,C0241028,10066098,PT,"sexually active"
64006,A25731952,C0017168,10066874,LLT,"gastroesophageal reflux disease"
64018,A0054699,C0014335,10014866,PT,"enteritis"
64100,A0534569,C0042373,10059245,PT,"angiopathy"
64182,A21210478,C3544068,10072984,HT,"coordination and balance disturbances"
64184,A1586428,C0018520,10006326,PT,"breath odour"
64185,A21209420,C0149925,10041067,PT,"small cell lung cancer"
64229,A32652968,C0425945,10036875,LLT,"prolonged periods"
64277,A1576921,C0206669,10019629,PT,"hepatic adenoma"
64290,A2852664,C0235031,10060860,PT,"neurological symptom"
64308,A13074636,C0011860,10067585,PT,"type 2 diabetes mellitus"
64317,A13074631,C2733158,10067466,PT,"cerebral microangiopathy"
64335,A2852607,C0343026,10061304,PT,"nail infection"
64395,A17458226,C0016542,10070245,PT,"foreign body"
64419,A0054787,C0014356,10014893,PT,"enterocolitis"
64438,A1586298,C0006145,10006232,HG,"breast disorders"
64441,A1586295,C0016034,10016621,PT,"fibrocystic breast disease"
64457,A21209391,C0858970,10007269,PT,"carcinogenicity"
64531,A2852571,C0741132,10061427,PT,"antibody test positive"
64535,A1082495,C0699828,10040108,PT,"serotonin syndrome"
64552,A2852592,C0854375,10061298,PT,"mucosal haemorrhage"
64560,A2852583,C0521654,10061296,PT,"motor dysfunction"
64588,A21209724,C0026764,10035226,PT,"plasma cell myeloma"
64610,A25692073,C0151699,10005121,LLT,"bleeding intracranial"
64616,A13074937,C1963822,10067724,PT,"mucosal pigmentation"
64676,A0681777,C0024137,10056509,PT,"cutaneous lupus erythematosus"
64695,A2852988,C0376358,10060862,PT,"prostate cancer"
64701,A0054871,C0014394,10014928,PT,"enuresis"
64703,A10926543,C0007115,10066474,PT,"thyroid cancer"
64714,A2852982,C1262109,10062300,PT,"procedural hypotension"
64722,A25716548,C1654921,10076047,LLT,"macroalbuminuria"
64736,A2852952,C1262141,10062519,PT,"poor quality sleep"
64745,A2852948,C0004626,10060946,PT,"pneumonia bacterial"
64752,A25716506,C2939465,10075677,LLT,"g6pd deficiency"
64768,A2852916,C0549567,10062080,PT,"pigmentation disorder"
64789,A0064271,C0017979,10018473,PT,"glycosuria"
64792,A1586275,C0006144,10006220,PT,"breast cyst"
64811,A0009770,C0030805,10034277,PT,"pemphigoid"
64814,A24331000,C0036572,10039906,PT,"seizure"
64815,A0573977,C0014745,10033551,PT,"palmar erythema"
64819,A25692010,C3714585,10004554,LLT,"bigeminal rhythm"
64858,A13074916,C0085637,10030071,PT,"oculogyric crisis"
64865,A25692060,C0403645,10004996,LLT,"bladder atony"
64869,A13074928,C0149504,10044221,PT,"toxic encephalopathy"
64885,A2308872,C0521592,10057371,PT,"hypoaesthesia oral"
64894,A25692026,C0282074,10004671,LLT,"biliary sludge"
64911,A0691261,C0013390,10013935,PT,"dysmenorrhoea"
64953,A25726084,C0542052,10011102,LLT,"coronary insufficiency"
64987,A2852859,C0751495,10061334,PT,"partial seizures"
65072,A25702097,C0018808,10019295,LLT,"heart murmur"
65120,A2852817,C0549369,10061900,PT,"pancreatic enzymes increased"
65161,A25741638,C0264714,10000803,LLT,"acute heart failure"
65165,A25702028,C0014549,10018658,LLT,"grand mal"
65197,A25702039,C0541992,10018730,LLT,"groggy"
65257,A25702000,C0860803,10018421,LLT,"glucose increased"
65266,A25716650,C1394798,10076894,LLT,"hepatic decompensation"
65289,A2308740,C1112274,10056740,PT,"genital discharge"
65301,A2308735,C0017168,10017885,PT,"gastrooesophageal reflux disease"
65324,A0558476,C0020453,10020568,PT,"hyperaesthesia"
65334,A0451748,C0085641,10037888,PT,"rash pustular"
65362,A25692113,C0018939,10005495,LLT,"blood dyscrasia"
65363,A0691207,C0392699,10013886,PT,"dysaesthesia"
65388,A0402789,C0010038,10011035,PT,"corneal opacity"
65435,A25726190,C0011253,10012260,LLT,"delusions"
65467,A25741782,C0002994,10002471,LLT,"angioneurotic edema"
65470,A0587477,C0034155,10043648,PT,"thrombotic thrombocytopenic purpura"
65474,A25702196,C0042109,10020197,LLT,"hives"
65480,A25702193,C0019699,10020180,LLT,"hiv positive"
65499,A25726173,C0861157,10011974,LLT,"decreased night vision"
65500,A1582410,C0241697,10047608,PT,"vitamin b12 decreased"
65556,A25726100,C0026821,10011291,LLT,"cramp muscle"
65573,A25716788,C0549099,10076705,PT,"perforation"
65642,A25741737,C0002453,10001927,LLT,"amenorrhea"
65673,A25741717,C0863090,10001729,LLT,"allergic skin reaction"
65675,A25741716,C1527304,10001718,LLT,"allergic reaction"
65699,A2294497,C1096352,10055024,PT,"pancreatic enlargement"
65793,A25692282,C0006840,10007152,LLT,"candidiasis"
65836,A0671424,C0235710,10008469,PT,"chest discomfort"
65880,A1596953,C0231807,10013971,PT,"dyspnoea exertional"
65894,A25726286,C0023895,10013234,LLT,"disorder liver"
65915,A25726231,C0241863,10012641,LLT,"diabetic"
65933,A25741867,C0240671,10003067,LLT,"aptt prolonged"
65934,A25702258,C0857121,10020800,LLT,"hypertensive"
65940,A25702279,C0020598,10020949,LLT,"hypocalcemia"
65968,A25702289,C0151723,10021028,LLT,"hypomagnesemia"
65973,A25702281,C0151718,10020962,LLT,"hypocholesterolemia"
66011,A0729127,C3665418,10049079,PT,"labile hypertension"
66014,A25716871,C0857035,10000664,LLT,"acute anaphylaxis"
66035,A25702230,C0020429,10020573,LLT,"hyperalgesia"
66051,A25702228,C0424295,10020558,LLT,"hyperactivity"
66066,A25702246,C0085681,10020712,LLT,"hyperphosphatemia"
66115,A25716886,C0085669,10000835,LLT,"acute leukemia"
66135,A25716812,C0000729,10000057,LLT,"abdominal cramps"
66139,A25716820,C0575081,10000136,LLT,"abnormal gait"
66186,A0695387,C0333472,10053177,PT,"epidermolysis"
66192,A25692329,C0699885,10007478,LLT,"carcinoma urinary bladder"
66227,A0719885,C0085682,10021058,PT,"hypophosphataemia"
66242,A0548058,C0037274,10048768,PT,"dermatosis"
66243,A0719866,C0020625,10021036,PT,"hyponatraemia"
66259,A1268479,C0011071,10042434,PT,"sudden death"
66260,A0719832,C0151723,10021027,PT,"hypomagnesaemia"
66275,A0719811,C0020621,10021015,PT,"hypokalaemia"
66284,A25692389,C2937358,10008114,LLT,"cerebral hemorrhage"
66285,A25692388,C0006114,10008107,LLT,"cerebral edema"
66304,A1087180,C0037315,10040979,PT,"sleep apnoea syndrome"
66325,A0950929,C0017565,10018276,PT,"gingival bleeding"
66326,A1606786,C4721453,10034606,HG,"peripheral neuropathies"
66335,A0685717,C0344315,10012374,PT,"depressed mood"
66379,A25741987,C0233514,10004203,LLT,"behavior abnormal"
66382,A25726341,C0003811,10013978,LLT,"dysrhythmias"
66413,A25741961,C0004610,10003999,LLT,"bacteremia"
66429,A1606706,C0595916,10029155,PT,"nephropathy toxic"
66443,A25716997,C0151905,10001845,LLT,"alt increased"
66456,A25702339,C1565489,10021523,LLT,"impaired renal function"
66459,A25702356,C0520966,10021649,LLT,"incoordination"
66487,A25741958,C0004604,10003993,LLT,"backache"
66512,A0685763,C0233754,10012422,PT,"derealisation"
66539,A25741907,C0018790,10003586,LLT,"asystole"
66543,A0730038,C0023052,10023845,PT,"laryngeal oedema"
66625,A1890991,C0455204,10049666,PT,"homicidal ideation"
66634,A25716907,C0857319,10001023,LLT,"acute psychotic reaction"
66657,A0719542,C0020557,10020869,PT,"hypertriglyceridaemia"
66675,A0068222,C0019572,10020112,PT,"hirsutism"
66769,A1890918,C0877042,10048748,PT,"graft loss"
66792,A0538337,C0233565,10006100,PT,"bradykinesia"
66821,A0538350,C0231837,10006102,PT,"bradypnoea"
66854,A1606694,C0041349,10048302,PT,"tubulointerstitial nephritis"
66863,A0441114,C0151818,10030899,PT,"opisthotonus"
66886,A0010952,C0231218,10025482,PT,"malaise"
66896,A0441148,C0029124,10030910,PT,"optic atrophy"
66906,A25726477,C0302295,10015138,LLT,"eruption"
66921,A0010991,C0018843,10019345,PT,"heat stroke"
66981,A25692603,C0009676,10010300,LLT,"confusion"
66983,A1606605,C0221028,10043557,PT,"thrombocytopenia neonatal"
66995,A25702467,C0022104,10023004,LLT,"irritable colon"
67005,A25702478,C0033774,10023084,LLT,"itching"
67078,A25702436,C2004435,10022681,LLT,"intestinal ischemia"
67081,A25726406,C0085633,10014555,LLT,"emotional lability"
67101,A0083925,C0025064,10027082,PT,"mediastinitis"
67108,A0719687,C0020598,10020947,PT,"hypocalcaemia"
67119,A0719675,C0239981,10020942,PT,"hypoalbuminaemia"
67128,A0719667,C1384666,10048865,PT,"hypoacusis"
67183,A0719615,C0546817,10020919,PT,"hypervolaemia"
67201,A0719601,C0740394,10020903,PT,"hyperuricaemia"
67220,A0538480,C0024902,10006298,PT,"breast pain"
67242,A0441434,C0020651,10031127,PT,"orthostatic hypotension"
67253,A1596635,C0852908,10013709,PT,"drug ineffective"
67265,A0646793,C0002874,10002967,PT,"aplastic anaemia"
67267,A1596622,C0013182,10013700,PT,"drug hypersensitivity"
67273,A1606541,C1720775,10038540,PT,"renal tubular necrosis"
67382,A23065700,C0026113,10027627,PT,"miliaria"
67391,A25692700,C0151576,10011349,LLT,"creatine phosphokinase increased"
67418,A25692658,C0036572,10010914,LLT,"convulsions"
67441,A25692642,C0549249,10010768,LLT,"consciousness decreased"
67494,A25726513,C0014868,10015461,LLT,"esophagitis"
67521,A25692674,C0010054,10011093,LLT,"coronary atherosclerosis"
67537,A25692667,C0423232,10011047,LLT,"corneal staining"
67540,A25692663,C0024117,10010952,LLT,"copd"
67646,A1582027,C0242528,10003885,PT,"azotaemia"
67719,A1606466,C0406322,10028703,PT,"nail psoriasis"
67809,A0068524,C0019693,10020161,PT,"hiv infection"
67899,A25712043,C0860866,10036443,LLT,"potassium decreased"
67924,A25702654,C3665346,10024881,LLT,"loss of vision"
67979,A25726646,C0016034,10016620,LLT,"fibrocystic breast"
68033,A25702623,C0023787,10024608,LLT,"lipodystrophy"
68046,A25726611,C0235723,10016289,LLT,"febrile reaction"
68055,A25702634,C0023903,10024717,LLT,"liver tumor"
68056,A25726601,C0015644,10016225,LLT,"fasciculation"
68064,A25692783,C0162119,10011964,LLT,"decreased hemoglobin"
68098,A0646830,C0003578,10002974,PT,"apnoea"
68108,A1596574,C2703066,10024552,PT,"lip dry"
68168,A0426027,C0022104,10023003,PT,"irritable bowel syndrome"
68176,A0426014,C0022107,10022998,PT,"irritability"
68179,A1606317,C0037763,10028334,PT,"muscle spasms"
68180,A0392199,C0004239,10003662,PT,"atrial flutter"
68181,A0392192,C0004238,10003658,PT,"atrial fibrillation"
68182,A0646556,C0003469,10057666,PT,"anxiety disorder"
68197,A1606330,C0231530,10028347,PT,"muscle twitching"
68273,A25712180,C0151878,10037703,LLT,"qt interval prolonged"
68291,A25692914,C0851578,10013268,LLT,"disorder sleep"
68334,A25692978,C0541919,10013986,LLT,"dystonic reaction"
68335,A25692977,C0231807,10013966,LLT,"dyspnea exertional"
68339,A25726790,C0152020,10018043,LLT,"gastroparesis"
68367,A25692962,C0314719,10013778,LLT,"dry eyes"
68377,A1092960,C0520532,10042345,PT,"subcutaneous haematoma"
68395,A0103473,C0032617,10036142,PT,"polyuria"
68401,A25692943,C0013144,10013649,LLT,"drowsiness"
68413,A25736112,C0009676,10027350,LLT,"mental confusion"
68439,A25712112,C0151872,10037061,LLT,"prothrombin time increased"
68462,A25726743,C3665358,10017592,LLT,"galactorrhea"
68484,A25726737,C0575081,10017573,LLT,"gait abnormal"
68513,A25692860,C0013404,10012791,LLT,"difficulty breathing"
68577,A24135316,C4551687,10075333,PT,"soft tissue sarcoma"
68596,A1596490,C0234987,10013578,PT,"dizziness postural"
68624,A0719998,C0020639,10021083,PT,"hypoproteinaemia"
68636,A0719984,C0235546,10021079,PT,"hypopnoea"
68672,A0005346,C4721806,10004146,PT,"basal cell carcinoma"
68674,A0005341,C0007137,10041823,PT,"squamous cell carcinoma"
68699,A23065499,C0877172,10050162,PT,"spinal epidural haematoma"
68726,A0392086,C0232766,10003547,PT,"asterixis"
68729,A0465534,C0233494,10043268,PT,"tension"
68766,A25736298,C0235031,10029291,LLT,"neurologic symptoms"
68802,A0793925,C0235195,10039897,PT,"sedation"
68848,A0548220,C0267176,10051153,PT,"diabetic gastroparesis"
68879,A25726892,C5200936,10019238,LLT,"healing delayed"
69119,A23065361,C3665888,10074268,PT,"reproductive toxicity"
69124,A1606181,C0234918,10037870,PT,"rash morbilliform"
69136,A1596319,C0042373,10047065,OS,"vascular disorders"
69144,A23065358,C0004030,10074171,PT,"aspergillus infection"
69154,A0862179,C0458247,10053552,PT,"allodynia"
69158,A0935574,C0151827,10015958,PT,"eye pain"
